_id,EntryId,TIME,CoordinateX,CoordinateY,WIFI_SSID,WIFI_BSSID,WIFI_LEVEL
703,44,20220401_155932,64.93,34.17,eduroam,58:97:1e:14:16:11,-73
704,44,20220401_155932,64.93,34.17,HANABI,58:97:1e:14:16:12,-74
705,44,20220401_155932,64.93,34.17,central,58:97:1e:14:16:10,-74
706,44,20220401_155932,64.93,34.17,eduroam,c4:0a:cb:2c:d2:9e,-80
707,44,20220401_155932,64.93,34.17,central,c4:0a:cb:2c:d2:9f,-81
708,44,20220401_155932,64.93,34.17,eduroam,c4:0a:cb:25:13:ce,-82
709,44,20220401_155932,64.93,34.17,central,c4:0a:cb:25:13:cf,-82
710,44,20220401_155932,64.93,34.17,eduroam,58:97:1e:14:16:1e,-88
711,45,20220401_155956,64.93,38.09,central,c4:0a:cb:2c:d2:90,-62
712,45,20220401_155956,64.93,38.09,eduroam,c4:0a:cb:2c:d2:91,-63
713,45,20220401_155956,64.93,38.09,central,c4:0a:cb:25:13:c0,-63
714,45,20220401_155956,64.93,38.09,central,b8:be:bf:ef:1b:e0,-73
715,45,20220401_155956,64.93,38.09,eduroam,b8:be:bf:ef:1b:e1,-73
716,45,20220401_155956,64.93,38.09,central,58:97:1e:15:09:f0,-74
717,45,20220401_155956,64.93,38.09,eduroam,c4:0a:cb:25:13:ce,-74
718,45,20220401_155956,64.93,38.09,central,c4:0a:cb:25:13:cf,-74
719,45,20220401_155956,64.93,38.09,HANABI,58:97:1e:14:16:12,-76
720,45,20220401_155956,64.93,38.09,eduroam,58:97:1e:15:09:f1,-76
721,45,20220401_155956,64.93,38.09,eduroam,58:97:1e:14:16:11,-77
722,45,20220401_155956,64.93,38.09,central,58:97:1e:14:16:10,-77
723,45,20220401_155956,64.93,38.09,eduroam,c4:0a:cb:2c:d2:9e,-78
724,45,20220401_155956,64.93,38.09,central,c4:0a:cb:2c:d2:9f,-78
725,45,20220401_155956,64.93,38.09,central,34:db:fd:97:fd:40,-81
726,45,20220401_155956,64.93,38.09,central,58:97:1e:15:09:ff,-83
727,45,20220401_155956,64.93,38.09,eduroam,58:97:1e:15:09:fe,-84
728,45,20220401_155956,64.93,38.09,central,b8:be:bf:ef:1b:ef,-85
729,45,20220401_155956,64.93,38.09,eduroam,b8:be:bf:ef:1b:ee,-86
730,45,20220401_155956,64.93,38.09,eduroam,58:97:1e:14:16:1e,-89
731,45,20220401_155956,64.93,38.09,HANABI,58:97:1e:14:16:1d,-91
732,46,20220401_160022,64.93,42.01,central,c4:0a:cb:2c:d2:90,-62
733,46,20220401_160022,64.93,42.01,eduroam,c4:0a:cb:2c:d2:91,-63
734,46,20220401_160022,64.93,42.01,central,c4:0a:cb:25:13:c0,-63
735,46,20220401_160022,64.93,42.01,central,b8:be:bf:ef:1b:e0,-73
736,46,20220401_160022,64.93,42.01,eduroam,b8:be:bf:ef:1b:e1,-73
737,46,20220401_160022,64.93,42.01,central,58:97:1e:15:09:f0,-74
738,46,20220401_160022,64.93,42.01,eduroam,c4:0a:cb:25:13:ce,-74
739,46,20220401_160022,64.93,42.01,central,c4:0a:cb:25:13:cf,-74
740,46,20220401_160022,64.93,42.01,HANABI,58:97:1e:14:16:12,-76
741,46,20220401_160022,64.93,42.01,eduroam,58:97:1e:15:09:f1,-76
742,46,20220401_160022,64.93,42.01,eduroam,58:97:1e:14:16:11,-77
743,46,20220401_160022,64.93,42.01,central,58:97:1e:14:16:10,-77
744,46,20220401_160022,64.93,42.01,eduroam,c4:0a:cb:2c:d2:9e,-78
745,46,20220401_160022,64.93,42.01,central,c4:0a:cb:2c:d2:9f,-78
746,46,20220401_160022,64.93,42.01,central,34:db:fd:97:fd:40,-81
747,46,20220401_160022,64.93,42.01,central,58:97:1e:15:09:ff,-83
748,46,20220401_160022,64.93,42.01,eduroam,58:97:1e:15:09:fe,-84
749,46,20220401_160022,64.93,42.01,central,b8:be:bf:ef:1b:ef,-85
750,46,20220401_160022,64.93,42.01,eduroam,b8:be:bf:ef:1b:ee,-86
751,46,20220401_160022,64.93,42.01,eduroam,58:97:1e:14:16:1e,-89
752,46,20220401_160022,64.93,42.01,HANABI,58:97:1e:14:16:1d,-91
753,47,20220401_160149,64.93,45.75,central,c4:0a:cb:2c:d2:90,-63
754,47,20220401_160149,64.93,45.75,eduroam,c4:0a:cb:2c:d2:91,-64
755,47,20220401_160149,64.93,45.75,eduroam,c4:0a:cb:25:13:c1,-68
756,47,20220401_160149,64.93,45.75,central,5c:50:15:72:c5:c0,-72
757,47,20220401_160149,64.93,45.75,eduroam,5c:50:15:72:c5:c1,-73
758,47,20220401_160149,64.93,45.75,eduroam,c4:0a:cb:2c:d2:9e,-78
759,47,20220401_160149,64.93,45.75,central,58:97:1e:15:09:f0,-78
760,47,20220401_160149,64.93,45.75,central,c4:0a:cb:2c:d2:9f,-79
761,47,20220401_160149,64.93,45.75,eduroam,00:3a:7d:a2:97:61,-81
762,47,20220401_160149,64.93,45.75,Visit-Ed,b8:3a:5a:bc:52:62,-84
763,47,20220401_160149,64.93,45.75,central,24:01:c7:f7:7f:10,-84
764,47,20220401_160149,64.93,45.75,central,54:78:1a:73:a2:6f,-86
765,47,20220401_160149,64.93,45.75,eduroam,54:78:1a:73:a2:6e,-86
766,47,20220401_160149,64.93,45.75,Visit-Ed,b8:3a:5a:bb:6c:82,-87
767,47,20220401_160149,64.93,45.75,central,c4:0a:cb:25:13:cf,-88
768,47,20220401_160149,64.93,45.75,central,58:97:1e:15:09:ff,-88
769,47,20220401_160149,64.93,45.75,eduroam,58:97:1e:15:09:fe,-89
770,47,20220401_160149,64.93,45.75,eduroam,c4:0a:cb:25:13:ce,-90
771,47,20220401_160149,64.93,45.75,central,00:3a:7d:a2:97:6f,-90
772,47,20220401_160149,64.93,45.75,eduroam,00:3a:7d:a2:97:6e,-90
773,48,20220401_160312,62.68,45.75,eduroam,c4:0a:cb:25:13:c1,-62
774,48,20220401_160312,62.68,45.75,eduroam,c4:0a:cb:2c:d2:91,-68
775,48,20220401_160312,62.68,45.75,central,c4:0a:cb:25:13:c0,-68
776,48,20220401_160312,62.68,45.75,central,c4:0a:cb:2c:d2:90,-68
777,48,20220401_160312,62.68,45.75,eduroam,b8:3a:5a:bc:52:60,-77
778,48,20220401_160312,62.68,45.75,central,b8:3a:5a:bb:6c:81,-77
779,48,20220401_160312,62.68,45.75,Visit-Ed,b8:3a:5a:bc:52:62,-82
780,48,20220401_160312,62.68,45.75,SolsticePod_HB_CR5,ac:d5:64:21:3d:c7,-83
781,48,20220401_160312,62.68,45.75,central,c4:0a:cb:25:13:cf,-85
782,48,20220401_160312,62.68,45.75,eduroam,c4:0a:cb:2c:d2:9e,-85
783,48,20220401_160312,62.68,45.75,central,c4:0a:cb:2c:d2:9f,-85
784,48,20220401_160312,62.68,45.75,central,b8:3a:5a:bc:51:61,-88
785,48,20220401_160312,62.68,45.75,central,00:3a:7d:a2:97:6f,-90
786,48,20220401_160312,62.68,45.75,eduroam,00:3a:7d:a2:97:6e,-90
787,48,20220401_160312,62.68,45.75,central,54:78:1a:73:a2:6f,-93
788,49,20220401_160542,62.68,48.0,eduroam,c4:0a:cb:25:13:c1,-70
789,49,20220401_160542,62.68,48.0,eduroam,c4:0a:cb:2c:d2:91,-70
790,49,20220401_160542,62.68,48.0,central,c4:0a:cb:2c:d2:90,-70
791,49,20220401_160542,62.68,48.0,central,b8:3a:5a:bc:52:61,-74
792,49,20220401_160542,62.68,48.0,Visit-Ed,b8:3a:5a:bc:52:62,-75
793,49,20220401_160542,62.68,48.0,eduroam,5c:50:15:72:c5:c1,-77
794,49,20220401_160542,62.68,48.0,central,5c:50:15:72:c5:c0,-77
795,49,20220401_160542,62.68,48.0,eduroam,c4:0a:cb:2c:d2:9e,-80
796,49,20220401_160542,62.68,48.0,central,c4:0a:cb:2c:d2:9f,-80
797,49,20220401_160542,62.68,48.0,eduroam,c4:0a:cb:25:13:ce,-86
798,49,20220401_160542,62.68,48.0,central,c4:0a:cb:25:13:cf,-86
799,49,20220401_160542,62.68,48.0,eduroam,b8:3a:5a:bc:52:70,-86
800,49,20220401_160542,62.68,48.0,central,b8:3a:5a:bc:52:71,-88
801,49,20220401_160542,62.68,48.0,Visit-Ed,b8:3a:5a:bc:52:72,-88
802,49,20220401_160542,62.68,48.0,central,58:97:1e:15:09:ff,-89
803,50,20220401_160605,62.68,50.25,eduroam,c4:0a:cb:25:13:c1,-74
804,50,20220401_160605,62.68,50.25,central,c4:0a:cb:25:13:c0,-74
805,50,20220401_160605,62.68,50.25,central,c4:0a:cb:2c:d2:90,-75
806,50,20220401_160605,62.68,50.25,Visit-Ed,b8:3a:5a:bc:52:62,-79
807,50,20220401_160605,62.68,50.25,Visit-Ed,b8:3a:5a:bb:a9:62,-83
808,50,20220401_160605,62.68,50.25,eduroam,c4:0a:cb:25:13:ce,-92
809,50,20220401_160605,62.68,50.25,central,c4:0a:cb:25:13:cf,-92
810,51,20220401_160632,62.68,52.5,eduroam,b8:3a:5a:bc:52:60,-69
811,51,20220401_160632,62.68,52.5,central,c4:0a:cb:25:13:c0,-73
812,51,20220401_160632,62.68,52.5,central,b8:3a:5a:bc:52:61,-73
813,51,20220401_160632,62.68,52.5,Visit-Ed,b8:3a:5a:bc:52:62,-74
814,51,20220401_160632,62.68,52.5,eduroam,c4:0a:cb:25:13:c1,-76
815,51,20220401_160632,62.68,52.5,eduroam,c4:0a:cb:2c:d2:91,-77
816,51,20220401_160632,62.68,52.5,eduroam,b8:3a:5a:bc:52:70,-78
817,51,20220401_160632,62.68,52.5,central,b8:3a:5a:bc:52:71,-78
818,51,20220401_160632,62.68,52.5,central,c4:0a:cb:2c:d2:90,-79
819,51,20220401_160632,62.68,52.5,Visit-Ed,b8:3a:5a:bc:52:72,-79
820,51,20220401_160632,62.68,52.5,Visit-Ed,b8:3a:5a:bb:a9:62,-80
821,52,20220401_160743,62.68,54.7,eduroam,b8:3a:5a:bc:52:60,-65
822,52,20220401_160743,62.68,54.7,Visit-Ed,b8:3a:5a:bc:52:62,-66
823,52,20220401_160743,62.68,54.7,central,b8:3a:5a:bc:52:61,-66
824,52,20220401_160743,62.68,54.7,eduroam,b8:3a:5a:bb:a9:60,-66
825,52,20220401_160743,62.68,54.7,central,b8:3a:5a:bb:a9:61,-72
826,52,20220401_160743,62.68,54.7,Visit-Ed,b8:3a:5a:bb:a9:62,-73
827,52,20220401_160743,62.68,54.7,eduroam,c4:0a:cb:25:13:c1,-79
828,52,20220401_160743,62.68,54.7,TP-Link_F946,d8:07:b6:13:f9:46,-84
829,52,20220401_160743,62.68,54.7,Visit-Ed,b8:3a:5a:bc:51:62,-85
830,52,20220401_160743,62.68,54.7,central,b8:3a:5a:bc:51:61,-86
831,52,20220401_160743,62.68,54.7,central,b8:3a:5a:bb:a9:71,-88
832,52,20220401_160743,62.68,54.7,Visit-Ed,b8:3a:5a:bb:a9:72,-88
833,53,20220401_160846,62.68,57.16,central,b8:3a:5a:bc:52:61,-68
834,53,20220401_160846,62.68,57.16,eduroam,b8:3a:5a:bc:52:60,-68
835,53,20220401_160846,62.68,57.16,Visit-Ed,b8:3a:5a:bc:52:62,-70
836,53,20220401_160846,62.68,57.16,eduroam,c4:0a:cb:25:13:c1,-79
837,53,20220401_160846,62.68,57.16,central,c4:0a:cb:25:13:c0,-80
838,53,20220401_160846,62.68,57.16,Visit-Ed,b8:3a:5a:bb:a9:62,-82
839,53,20220401_160846,62.68,57.16,central,b8:3a:5a:bc:52:71,-85
840,53,20220401_160846,62.68,57.16,eduroam,b8:3a:5a:bc:52:70,-86
841,53,20220401_160846,62.68,57.16,Visit-Ed,b8:3a:5a:bc:52:72,-86
842,54,20220401_160918,62.68,59.62,central,b8:3a:5a:bc:52:61,-69
843,54,20220401_160918,62.68,59.62,eduroam,b8:3a:5a:bc:52:60,-70
844,54,20220401_160918,62.68,59.62,Visit-Ed,b8:3a:5a:bc:52:62,-72
845,54,20220401_160918,62.68,59.62,TP-Link_F946,d8:07:b6:13:f9:46,-75
846,54,20220401_160918,62.68,59.62,eduroam,c4:0a:cb:25:13:c1,-80
847,54,20220401_160918,62.68,59.62,central,c4:0a:cb:25:13:c0,-81
848,54,20220401_160918,62.68,59.62,Visit-Ed,b8:3a:5a:bb:a9:62,-83
849,54,20220401_160918,62.68,59.62,eduroam,b8:3a:5a:bc:51:60,-84
850,54,20220401_160918,62.68,59.62,central,b8:3a:5a:bc:51:61,-84
851,54,20220401_160918,62.68,59.62,central,c4:14:3c:e5:6c:00,-85
852,54,20220401_160918,62.68,59.62,Visit-Ed,b8:3a:5a:bc:51:62,-86
853,55,20220401_161013,62.68,61.57,eduroam,b8:3a:5a:bc:52:60,-78
854,55,20220401_161013,62.68,61.57,central,18:ef:63:9a:4f:d0,-78
855,55,20220401_161013,62.68,61.57,eduroam,18:ef:63:9a:4f:d1,-79
856,55,20220401_161013,62.68,61.57,central,b8:3a:5a:bb:a9:61,-80
857,55,20220401_161013,62.68,61.57,Visit-Ed,b8:3a:5a:bb:a9:62,-82
858,55,20220401_161013,62.68,61.57,Visit-Ed,b8:3a:5a:bc:52:62,-84
859,55,20220401_161013,62.68,61.57,eduroam,b8:3a:5a:bb:a9:60,-84
860,55,20220401_161013,62.68,61.57,eduroam,c4:14:3c:e5:6c:01,-84
861,55,20220401_161013,62.68,61.57,eduroam,b8:be:bf:ef:4e:a1,-84
862,55,20220401_161013,62.68,61.57,central,c4:14:3c:e5:6c:00,-85
863,55,20220401_161013,62.68,61.57,central,b8:be:bf:ef:4e:a0,-85
864,56,20220401_161323,62.68,65.07,Visit-Ed,b8:3a:5a:bc:52:62,-74
865,56,20220401_161323,62.68,65.07,eduroam,18:ef:63:9a:4f:d1,-74
866,56,20220401_161323,62.68,65.07,TP-Link_F946,d8:07:b6:13:f9:46,-75
867,56,20220401_161323,62.68,65.07,central,18:ef:63:9a:4f:d0,-75
868,56,20220401_161323,62.68,65.07,eduroam,b8:3a:5a:bc:52:60,-76
869,56,20220401_161323,62.68,65.07,central,b8:3a:5a:bc:52:61,-78
870,56,20220401_161323,62.68,65.07,central,c4:14:3c:e5:6c:00,-79
871,56,20220401_161323,62.68,65.07,eduroam,c4:14:3c:e5:6c:01,-82
872,56,20220401_161323,62.68,65.07,eduroam,58:97:1e:15:11:61,-84
873,56,20220401_161323,62.68,65.07,Visit-Ed,b8:3a:5a:bc:51:62,-86
874,56,20220401_161323,62.68,65.07,central,18:ef:63:9a:4f:df,-87
875,56,20220401_161323,62.68,65.07,eduroam,18:ef:63:9a:4f:de,-87
876,57,20220401_161431,62.68,68.68,TP-Link_F946,d8:07:b6:13:f9:46,-69
877,57,20220401_161431,62.68,68.68,eduroam,18:ef:63:9a:4f:d1,-74
878,57,20220401_161431,62.68,68.68,central,18:ef:63:9a:4f:d0,-75
879,57,20220401_161431,62.68,68.68,eduroam,b8:3a:5a:bc:52:60,-79
880,57,20220401_161431,62.68,68.68,Visit-Ed,b8:3a:5a:bc:52:62,-80
881,57,20220401_161431,62.68,68.68,central,b8:3a:5a:bc:52:61,-80
882,57,20220401_161431,62.68,68.68,central,c4:14:3c:e5:6c:00,-80
883,57,20220401_161431,62.68,68.68,eduroam,c4:14:3c:e5:6c:01,-80
884,57,20220401_161431,62.68,68.68,eduroam,58:97:1e:15:11:61,-81
885,57,20220401_161431,62.68,68.68,eduroam,b8:3a:5a:bc:51:60,-82
